source,date,title,summary,text,filtered,normalized
The Guardian,2026-04-28,Train collision in Indonesia kills 14 as rescuers work to reach survivors,"Efforts continue to free two trapped passengers in wreckage after long-distance train collides with commuter train outside Jakarta, injuring 81The death toll from a train collision near the Indonesian capital Jakarta has risen to 14 with another 84 injured, the train operator said on Tuesday, as rescuers worked to extract survivors still trapped in the wreckage.The collision between a commuter train and a long-distance train happened late on Monday in Bekasi, just outside Jakarta. Continue reading...","Train collision in Indonesia kills 14 as rescuers work to reach survivors Efforts continue to free two trapped passengers in wreckage after long-distance train collides with commuter train outside Jakarta, injuring 81The death toll from a train collision near the Indonesian capital Jakarta has risen to 14 with another 84 injured, the train operator said on Tuesday, as rescuers worked to extract survivors still trapped in the wreckage.The collision between a commuter train and a long-distance train happened late on Monday in Bekasi, just outside Jakarta. Continue reading...",Train collision in Indonesia kills as rescuers work to reach survivors Efforts continue to free two trapped passengers in wreckage after long-distance train collides with commuter train outside Jakarta injuring The death toll from a train collision near the Indonesian capital Jakarta has risen to with another injured the train operator said on Tuesday as rescuers worked to extract survivors still trapped in the wreckage The collision between a commuter train and a long-distance train happened late on Monday in Bekasi just outside Jakarta Continue reading,train collision in indonesia kills as rescuers work to reach survivors efforts continue to free two trapped passengers in wreckage after long-distance train collides with commuter train outside jakarta injuring the death toll from a train collision near the indonesian capital jakarta has risen to with another injured the train operator said on tuesday as rescuers worked to extract survivors still trapped in the wreckage the collision between a commuter train and a long-distance train happened late on monday in bekasi just outside jakarta continue reading
The Guardian,2026-04-27,Number of executions in North Korea rose dramatically during Covid – report,"Regime used its isolation after closing borders to escalate killings when global scrutiny disappeared, NGO claimsNorth Korea dramatically increased its use of the death penalty after closing its borders during the Covid-19 pandemic, using its isolation to escalate killings when international scrutiny disappeared, according to a report mapping 13 years of executions under the country’s leader, Kim Jong-un.The number of documented cases of executions and death sentences increased by 117% in the nearly five years after North Korea sealed its borders in January 2020 compared with an equal period before the closure, according to a report by the Transitional Justice Working Group (TJWG), a human rights NGO in Seoul. Continue reading...","Number of executions in North Korea rose dramatically during Covid – report Regime used its isolation after closing borders to escalate killings when global scrutiny disappeared, NGO claimsNorth Korea dramatically increased its use of the death penalty after closing its borders during the Covid-19 pandemic, using its isolation to escalate killings when international scrutiny disappeared, according to a report mapping 13 years of executions under the country’s leader, Kim Jong-un.The number of documented cases of executions and death sentences increased by 117% in the nearly five years after North Korea sealed its borders in January 2020 compared with an equal period before the closure, according to a report by the Transitional Justice Working Group (TJWG), a human rights NGO in Seoul. Continue reading...",Number of executions in North Korea rose dramatically during Covid report Regime used its isolation after closing borders to escalate killings when global scrutiny disappeared NGO claimsNorth Korea dramatically increased its use of the death penalty after closing its borders during the Covid- pandemic using its isolation to escalate killings when international scrutiny disappeared according to a report mapping years of executions under the country s leader Kim Jong-un The number of documented cases of executions and death sentences increased by in the nearly five years after North Korea sealed its borders in January compared with an equal period before the closure according to a report by the Transitional Justice Working Group TJWG a human rights NGO in Seoul Continue reading,number of executions in north korea rose dramatically during covid report regime used its isolation after closing borders to escalate killings when global scrutiny disappeared ngo claimsnorth korea dramatically increased its use of the death penalty after closing its borders during the covid- pandemic using its isolation to escalate killings when international scrutiny disappeared according to a report mapping years of executions under the country s leader kim jong-un the number of documented cases of executions and death sentences increased by in the nearly five years after north korea sealed its borders in january compared with an equal period before the closure according to a report by the transitional justice working group tjwg a human rights ngo in seoul continue reading
The Guardian,2026-04-27,HSBC ‘reviewing’ private school perk for bankers in Hong Kong,"Hundreds of senior staff in territory benefit from nearly £30,000-a-year grant per child not available to staff in group’s other hubsHSBC is reportedly reviewing a perk that covers school fees for bankers in Hong Kong as part of a big overhaul of the bank under its chief executive, Georges Elhedery.Europe’s largest bank is considering whether to scrap the perk for new employees or make changes to total compensation, Bloomberg News reported. No decisions have been made yet. Continue reading...","HSBC ‘reviewing’ private school perk for bankers in Hong Kong Hundreds of senior staff in territory benefit from nearly £30,000-a-year grant per child not available to staff in group’s other hubsHSBC is reportedly reviewing a perk that covers school fees for bankers in Hong Kong as part of a big overhaul of the bank under its chief executive, Georges Elhedery.Europe’s largest bank is considering whether to scrap the perk for new employees or make changes to total compensation, Bloomberg News reported. No decisions have been made yet. Continue reading...",HSBC reviewing private school perk for bankers in Hong Kong Hundreds of senior staff in territory benefit from nearly -a-year grant per child not available to staff in group s other hubsHSBC is reportedly reviewing a perk that covers school fees for bankers in Hong Kong as part of a big overhaul of the bank under its chief executive Georges Elhedery Europe s largest bank is considering whether to scrap the perk for new employees or make changes to total compensation Bloomberg News reported No decisions have been made yet Continue reading,hsbc reviewing private school perk for bankers in hong kong hundreds of senior staff in territory benefit from nearly -a-year grant per child not available to staff in group s other hubshsbc is reportedly reviewing a perk that covers school fees for bankers in hong kong as part of a big overhaul of the bank under its chief executive georges elhedery europe s largest bank is considering whether to scrap the perk for new employees or make changes to total compensation bloomberg news reported no decisions have been made yet continue reading
The Guardian,2026-04-27,Record bear sightings in Japan cause alarm as hibernation ends,"Woman’s body found in Iwate prefecture last week, soon after a police officer was injured in bear attack nearbyRested but famished bears emerging from hibernation in Japan are already coming into contact with humans, with the pace of sightings outstripping that seen in 2025, a record year for bear attacks.According to media reports, the animals have been spotted with surprising frequency in urban areas in the country’s north-east, with authorities urging caution among people planning to spend the coming Golden Week public holidays in the countryside. Continue reading...","Record bear sightings in Japan cause alarm as hibernation ends Woman’s body found in Iwate prefecture last week, soon after a police officer was injured in bear attack nearbyRested but famished bears emerging from hibernation in Japan are already coming into contact with humans, with the pace of sightings outstripping that seen in 2025, a record year for bear attacks.According to media reports, the animals have been spotted with surprising frequency in urban areas in the country’s north-east, with authorities urging caution among people planning to spend the coming Golden Week public holidays in the countryside. Continue reading...",Record bear sightings in Japan cause alarm as hibernation ends Woman s body found in Iwate prefecture last week soon after a police officer was injured in bear attack nearbyRested but famished bears emerging from hibernation in Japan are already coming into contact with humans with the pace of sightings outstripping that seen in a record year for bear attacks According to media reports the animals have been spotted with surprising frequency in urban areas in the country s north-east with authorities urging caution among people planning to spend the coming Golden Week public holidays in the countryside Continue reading,record bear sightings in japan cause alarm as hibernation ends woman s body found in iwate prefecture last week soon after a police officer was injured in bear attack nearbyrested but famished bears emerging from hibernation in japan are already coming into contact with humans with the pace of sightings outstripping that seen in a record year for bear attacks according to media reports the animals have been spotted with surprising frequency in urban areas in the country s north-east with authorities urging caution among people planning to spend the coming golden week public holidays in the countryside continue reading
The Guardian,2026-04-28,Evacuees from flooded remote Indigenous areas in NT housed in compound likened to ‘a prison camp’,"Residents must sign in and out at a security gate, and vehicles and bags are routinely searchedGet our breaking news email, free app or daily news podcastHundreds of evacuees from remote Indigenous communities in the Northern Territory have been housed behind temporary fences and denied visitors after being forced to evacuate their homes in the most vicious wet season on record.In March, the Daly River in the NT reached a record peak of 23.93 metres, forcing families from Palumpa and Nauiyu to flee for the second time in four weeks. Continue reading...","Evacuees from flooded remote Indigenous areas in NT housed in compound likened to ‘a prison camp’ Residents must sign in and out at a security gate, and vehicles and bags are routinely searchedGet our breaking news email, free app or daily news podcastHundreds of evacuees from remote Indigenous communities in the Northern Territory have been housed behind temporary fences and denied visitors after being forced to evacuate their homes in the most vicious wet season on record.In March, the Daly River in the NT reached a record peak of 23.93 metres, forcing families from Palumpa and Nauiyu to flee for the second time in four weeks. Continue reading...",Evacuees from flooded remote Indigenous areas in NT housed in compound likened to a prison camp Residents must sign in and out at a security gate and vehicles and bags are routinely searchedGet our breaking news email free app or daily news podcastHundreds of evacuees from remote Indigenous communities in the Northern Territory have been housed behind temporary fences and denied visitors after being forced to evacuate their homes in the most vicious wet season on record In March the Daly River in the NT reached a record peak of metres forcing families from Palumpa and Nauiyu to flee for the second time in four weeks Continue reading,evacuees from flooded remote indigenous areas in nt housed in compound likened to a prison camp residents must sign in and out at a security gate and vehicles and bags are routinely searchedget our breaking news email free app or daily news podcasthundreds of evacuees from remote indigenous communities in the northern territory have been housed behind temporary fences and denied visitors after being forced to evacuate their homes in the most vicious wet season on record in march the daly river in the nt reached a record peak of metres forcing families from palumpa and nauiyu to flee for the second time in four weeks continue reading
The Guardian,2026-04-28,Guardian Essential poll: more Australians approve of Hanson’s party leadership than Albanese or Taylor’s,"One Nation outperforms the Coalition for the first time, while the rightwing populist party’s leader has a positive rating among all age groupsGet our breaking news email, free app or daily news podcastA majority of surveyed Australians approve of Pauline Hanson’s leadership of One Nation, giving her a higher job approval rating than Anthony Albanese and Angus Taylor, as the Guardian Essential poll finds the rightwing populist party is outperforming the Coalition for the first time.The results come as Australians are becoming more pessimistic about the country and the economy, with the majority of respondents saying they expected things to get worse in coming months. Continue reading...","Guardian Essential poll: more Australians approve of Hanson’s party leadership than Albanese or Taylor’s One Nation outperforms the Coalition for the first time, while the rightwing populist party’s leader has a positive rating among all age groupsGet our breaking news email, free app or daily news podcastA majority of surveyed Australians approve of Pauline Hanson’s leadership of One Nation, giving her a higher job approval rating than Anthony Albanese and Angus Taylor, as the Guardian Essential poll finds the rightwing populist party is outperforming the Coalition for the first time.The results come as Australians are becoming more pessimistic about the country and the economy, with the majority of respondents saying they expected things to get worse in coming months. Continue reading...",Guardian Essential poll more Australians approve of Hanson s party leadership than Albanese or Taylor s One Nation outperforms the Coalition for the first time while the rightwing populist party s leader has a positive rating among all age groupsGet our breaking news email free app or daily news podcastA majority of surveyed Australians approve of Pauline Hanson s leadership of One Nation giving her a higher job approval rating than Anthony Albanese and Angus Taylor as the Guardian Essential poll finds the rightwing populist party is outperforming the Coalition for the first time The results come as Australians are becoming more pessimistic about the country and the economy with the majority of respondents saying they expected things to get worse in coming months Continue reading,guardian essential poll more australians approve of hanson s party leadership than albanese or taylor s one nation outperforms the coalition for the first time while the rightwing populist party s leader has a positive rating among all age groupsget our breaking news email free app or daily news podcasta majority of surveyed australians approve of pauline hanson s leadership of one nation giving her a higher job approval rating than anthony albanese and angus taylor as the guardian essential poll finds the rightwing populist party is outperforming the coalition for the first time the results come as australians are becoming more pessimistic about the country and the economy with the majority of respondents saying they expected things to get worse in coming months continue reading
The Guardian,2026-04-28,Brittany Higgins criticises federal inaction as Victoria moves to protect victim-survivors’ counselling records,"Exclusive: State government commits to strengthening laws as Higgins labels Albanese government’s response to women’s safety issues ‘disheartening’Get our breaking news email, free app or daily news podcastThe Victorian government will strengthen laws regarding the use of victim-survivors’ confidential communications after a push by advocates including Brittany Higgins, who described her experience of having counselling records subpoenaed as a “violation”.In an interview with Guardian Australia, Higgins was also critical of the federal government’s lack of action following a sweeping review into the justice system’s responses to sexual violence, saying it had “completely fallen off the agenda”.Information and support for anyone affected by rape or sexual abuse issues is available from the following organisations. In Australia, support is available at 1800Respect (1800 737 732). In the UK, Rape Crisis offers support on 0808 500 2222. In the US, Rainn offers support on 800-656-4673. Other international helplines can be found at ibiblio.org/rcip/internl.html Continue reading...","Brittany Higgins criticises federal inaction as Victoria moves to protect victim-survivors’ counselling records Exclusive: State government commits to strengthening laws as Higgins labels Albanese government’s response to women’s safety issues ‘disheartening’Get our breaking news email, free app or daily news podcastThe Victorian government will strengthen laws regarding the use of victim-survivors’ confidential communications after a push by advocates including Brittany Higgins, who described her experience of having counselling records subpoenaed as a “violation”.In an interview with Guardian Australia, Higgins was also critical of the federal government’s lack of action following a sweeping review into the justice system’s responses to sexual violence, saying it had “completely fallen off the agenda”.Information and support for anyone affected by rape or sexual abuse issues is available from the following organisations. In Australia, support is available at 1800Respect (1800 737 732). In the UK, Rape Crisis offers support on 0808 500 2222. In the US, Rainn offers support on 800-656-4673. Other international helplines can be found at ibiblio.org/rcip/internl.html Continue reading...",Brittany Higgins criticises federal inaction as Victoria moves to protect victim-survivors counselling records Exclusive State government commits to strengthening laws as Higgins labels Albanese government s response to women s safety issues disheartening Get our breaking news email free app or daily news podcastThe Victorian government will strengthen laws regarding the use of victim-survivors confidential communications after a push by advocates including Brittany Higgins who described her experience of having counselling records subpoenaed as a violation In an interview with Guardian Australia Higgins was also critical of the federal government s lack of action following a sweeping review into the justice system s responses to sexual violence saying it had completely fallen off the agenda Information and support for anyone affected by rape or sexual abuse issues is available from the following organisations In Australia support is available at Respect In the UK Rape Crisis offers support on In the US Rainn offers support on - - Other international helplines can be found at ibiblio org rcip internl html Continue reading,brittany higgins criticises federal inaction as victoria moves to protect victim-survivors counselling records exclusive state government commits to strengthening laws as higgins labels albanese government s response to women s safety issues disheartening get our breaking news email free app or daily news podcastthe victorian government will strengthen laws regarding the use of victim-survivors confidential communications after a push by advocates including brittany higgins who described her experience of having counselling records subpoenaed as a violation in an interview with guardian australia higgins was also critical of the federal government s lack of action following a sweeping review into the justice system s responses to sexual violence saying it had completely fallen off the agenda information and support for anyone affected by rape or sexual abuse issues is available from the following organisations in australia support is available at respect in the uk rape crisis offers support on in the us rainn offers support on - - other international helplines can be found at ibiblio org rcip internl html continue reading
The Guardian,2026-04-28,"Northern Beaches hospital handed to NSW government, ending troubled public-private partnership","Transition and legal handover of hospital from private operator Healthscope to NSW Health occurs at 7am on WednesdayFollow our Australia news live blog for latest updatesGet our breaking news email, free app or daily news podcastSydney’s Northern Beaches hospital is officially entering the public system, ending a troubled eight-year public-private partnership, although uncertainty about the future of private services remains.The transition and legal handover of the hospital from private operator Healthscope to New South Wales Health will occur at 7am on Wednesday. The New South Wales health minister, Ryan Park, said it was a “historic day”. Continue reading...","Northern Beaches hospital handed to NSW government, ending troubled public-private partnership Transition and legal handover of hospital from private operator Healthscope to NSW Health occurs at 7am on WednesdayFollow our Australia news live blog for latest updatesGet our breaking news email, free app or daily news podcastSydney’s Northern Beaches hospital is officially entering the public system, ending a troubled eight-year public-private partnership, although uncertainty about the future of private services remains.The transition and legal handover of the hospital from private operator Healthscope to New South Wales Health will occur at 7am on Wednesday. The New South Wales health minister, Ryan Park, said it was a “historic day”. Continue reading...",Northern Beaches hospital handed to NSW government ending troubled public-private partnership Transition and legal handover of hospital from private operator Healthscope to NSW Health occurs at am on WednesdayFollow our Australia news live blog for latest updatesGet our breaking news email free app or daily news podcastSydney s Northern Beaches hospital is officially entering the public system ending a troubled eight-year public-private partnership although uncertainty about the future of private services remains The transition and legal handover of the hospital from private operator Healthscope to New South Wales Health will occur at am on Wednesday The New South Wales health minister Ryan Park said it was a historic day Continue reading,northern beaches hospital handed to nsw government ending troubled public-private partnership transition and legal handover of hospital from private operator healthscope to nsw health occurs at am on wednesdayfollow our australia news live blog for latest updatesget our breaking news email free app or daily news podcastsydney s northern beaches hospital is officially entering the public system ending a troubled eight-year public-private partnership although uncertainty about the future of private services remains the transition and legal handover of the hospital from private operator healthscope to new south wales health will occur at am on wednesday the new south wales health minister ryan park said it was a historic day continue reading
The Guardian,2026-04-28,"‘Culture of misogyny’: teacher surrounded by hundreds of students and pelted with food at elite Brisbane boys’ school, court told","Teacher at Marist College Ashgrove claims she suffered ‘serious psychiatric injury’ after the schoolyard incidentGet our breaking news email, free app or daily news podcastA teacher at one of Brisbane’s top private boys’ schools has claimed she was subject to a “culture of misogyny” after being surrounded by hundreds of Catholic school students and pelted with food in an incident that left her with a “serious psychiatric injury”.A barrister acting for Victoria Sparrow, a teacher at Marist College Ashgrove, told the Brisbane supreme court that the school allowed a culture of misogyny to “develop and exist”. Continue reading...","‘Culture of misogyny’: teacher surrounded by hundreds of students and pelted with food at elite Brisbane boys’ school, court told Teacher at Marist College Ashgrove claims she suffered ‘serious psychiatric injury’ after the schoolyard incidentGet our breaking news email, free app or daily news podcastA teacher at one of Brisbane’s top private boys’ schools has claimed she was subject to a “culture of misogyny” after being surrounded by hundreds of Catholic school students and pelted with food in an incident that left her with a “serious psychiatric injury”.A barrister acting for Victoria Sparrow, a teacher at Marist College Ashgrove, told the Brisbane supreme court that the school allowed a culture of misogyny to “develop and exist”. Continue reading...",Culture of misogyny teacher surrounded by hundreds of students and pelted with food at elite Brisbane boys school court told Teacher at Marist College Ashgrove claims she suffered serious psychiatric injury after the schoolyard incidentGet our breaking news email free app or daily news podcastA teacher at one of Brisbane s top private boys schools has claimed she was subject to a culture of misogyny after being surrounded by hundreds of Catholic school students and pelted with food in an incident that left her with a serious psychiatric injury A barrister acting for Victoria Sparrow a teacher at Marist College Ashgrove told the Brisbane supreme court that the school allowed a culture of misogyny to develop and exist Continue reading,culture of misogyny teacher surrounded by hundreds of students and pelted with food at elite brisbane boys school court told teacher at marist college ashgrove claims she suffered serious psychiatric injury after the schoolyard incidentget our breaking news email free app or daily news podcasta teacher at one of brisbane s top private boys schools has claimed she was subject to a culture of misogyny after being surrounded by hundreds of catholic school students and pelted with food in an incident that left her with a serious psychiatric injury a barrister acting for victoria sparrow a teacher at marist college ashgrove told the brisbane supreme court that the school allowed a culture of misogyny to develop and exist continue reading
The Guardian,2026-04-28,Stranded whale Timmy swims on to barge in German rescue attempt,"Rescuers hope to move young male humpback from Baltic to North Sea after being stranded for a month near LübeckRescuers trying to save a stranded humpback whale off Germany’s Baltic coast have coaxed the mammal on to a barge in the hope the vessel can take it to safety in deeper waters.Amid intense media attention, the high-stakes rescue mission, funded by two multi-millionaires, is being watched by hundreds of onlookers, many of whom are camped nearby to monitor the spectacle. Continue reading...","Stranded whale Timmy swims on to barge in German rescue attempt Rescuers hope to move young male humpback from Baltic to North Sea after being stranded for a month near LübeckRescuers trying to save a stranded humpback whale off Germany’s Baltic coast have coaxed the mammal on to a barge in the hope the vessel can take it to safety in deeper waters.Amid intense media attention, the high-stakes rescue mission, funded by two multi-millionaires, is being watched by hundreds of onlookers, many of whom are camped nearby to monitor the spectacle. Continue reading...",Stranded whale Timmy swims on to barge in German rescue attempt Rescuers hope to move young male humpback from Baltic to North Sea after being stranded for a month near L beckRescuers trying to save a stranded humpback whale off Germany s Baltic coast have coaxed the mammal on to a barge in the hope the vessel can take it to safety in deeper waters Amid intense media attention the high-stakes rescue mission funded by two multi-millionaires is being watched by hundreds of onlookers many of whom are camped nearby to monitor the spectacle Continue reading,stranded whale timmy swims on to barge in german rescue attempt rescuers hope to move young male humpback from baltic to north sea after being stranded for a month near l beckrescuers trying to save a stranded humpback whale off germany s baltic coast have coaxed the mammal on to a barge in the hope the vessel can take it to safety in deeper waters amid intense media attention the high-stakes rescue mission funded by two multi-millionaires is being watched by hundreds of onlookers many of whom are camped nearby to monitor the spectacle continue reading
